475,2950NIG,56178,04/01/2011,2011,1,"Strategic development","DDM: Delta Democratic Militia",,3,,,0,30,Nigeria,Delta,"Ughelli North",,Ughelli,5.48986,6.00743,1,"BBC Monitoring Africa","A little-known group calling itself the Delta Democratic Militia claimed responsibility for an arson attack which razed the INEC offices in Delta state to the ground. The group claimed the attack was a warning against electoral malpractice in the upcoming polls.",0,Tuesday,2011-Tuesday,no,"5.48986, 6.00743"
475,2952NIG,56179,07/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Party",7,37,Nigeria,Bayelsa,Kolokuma/Opokuma,,Opokuma,5.07627,6.26406,1,Reuters,"Attackers have targeted a rally for a prominent politician in Nigeria's oil-producing region, killing at least two people and wounding scores of others. Some people were attacked inside Alaibe's compound and some outside.",2,Friday,2011-Friday,no,"5.07627, 6.26406"
475,2952NIG,56179,07/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Party",7,37,Nigeria,Bayelsa,Kolokuma/Opokuma,,Opokuma,5.07627,6.26406,1,Reuters,"Attackers have targeted a rally for a prominent politician in Nigeria's oil-producing region, killing at least two people and wounding scores of others. Some people were attacked inside Alaibe's compound and some outside.",2,Friday,2011-Friday,no,"5.07627, 6.26406","   1 -    5"
475,2953NIG,56180,07/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,Nigeria,Gombe,Gombe,,Gombe,10.28969,11.16729,1,"Agence France Presse","Gunmen opened fire at an open-air tavern in northeastern Nigeria, killing six people, while two others were injured, one of them critically. The motive for the attack at the tavern outside a hotel in the city of Gombe was not immediately clear and police could not provide details on the assailants.",6,Friday,2011-Friday,no,"10.28969, 11.16729"
475,2953NIG,56180,07/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,Nigeria,Gombe,Gombe,,Gombe,10.28969,11.16729,1,"Agence France Presse","Gunmen opened fire at an open-air tavern in northeastern Nigeria, killing six people, while two others were injured, one of them critically. The motive for the attack at the tavern outside a hotel in the city of Gombe was not immediately clear and police could not provide details on the assailants.",6,Friday,2011-Friday,no,"10.28969, 11.16729","   6 -   10"
475,2954NIG,56181,07/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)","Muslim Group (Nigeria)",7,47,Nigeria,Plateau,"Barkin Ladi",,"Dogo na Hawa",9.80000,8.95000,1,"Agence France Presse","Two buses carrying Muslim passengers were attacked in a Christian village in central Nigeria, leaving one dead and another eight missing and feared dead. The buses carrying people who had attended a wedding were believed to have lost their way and ended up in the Christian village of Dogo Nahauwa. One bus had managed to escape, but the other one carrying eight people has not been found raising fears for their lives.",9,Friday,2011-Friday,no,"9.80000, 8.95000"
475,2954NIG,56181,07/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)","Muslim Group (Nigeria)",7,47,Nigeria,Plateau,"Barkin Ladi",,"Dogo na Hawa",9.80000,8.95000,1,"Agence France Presse","Two buses carrying Muslim passengers were attacked in a Christian village in central Nigeria, leaving one dead and another eight missing and feared dead. The buses carrying people who had attended a wedding were believed to have lost their way and ended up in the Christian village of Dogo Nahauwa. One bus had managed to escape, but the other one carrying eight people has not been found raising fears for their lives.",9,Friday,2011-Friday,no,"9.80000, 8.95000","   6 -   10"
475,2955NIG,56182,08/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Muslim Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","Muslim youths set up burning barricades in parts of the Kwararasa neighbourhood of Jos when news of an attack the previous night on a bus of Muslim passengers spread. Police reported one youth was killed in the rioting and his body had been taken to the local mosque.",1,Saturday,2011-Saturday,no,"9.92849, 8.89212"
475,2955NIG,56182,08/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Muslim Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","Muslim youths set up burning barricades in parts of the Kwararasa neighbourhood of Jos when news of an attack the previous night on a bus of Muslim passengers spread. Police reported one youth was killed in the rioting and his body had been taken to the local mosque.",1,Saturday,2011-Saturday,no,"9.92849, 8.89212","   1 -    5"
475,2956NIG,56183,09/01/2011,2011,1,"Battle-No change of territory","Muslim Militia (Nigeria)",,4,"Private Security Forces (Nigeria)",,8,48,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,"Agence France Presse","Gunmen opened fire on police guarding Christian worshippers at a church in northern Nigeria. A policeman was killed and two other people, including the church security guard, were seriously injured",1,Sunday,2011-Sunday,no,"11.84644, 13.16027"
475,2956NIG,56183,09/01/2011,2011,1,"Battle-No change of territory","Muslim Militia (Nigeria)",,4,"Private Security Forces (Nigeria)",,8,48,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,"Agence France Presse","Gunmen opened fire on police guarding Christian worshippers at a church in northern Nigeria. A policeman was killed and two other people, including the church security guard, were seriously injured",1,Sunday,2011-Sunday,no,"11.84644, 13.16027","   1 -    5"
475,2957NIG,56184,09/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Muslim Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos South",,Bukuru,9.79399,8.86397,1,"Agence France Presse","Fresh tensions in central Nigeria left ""many"" houses burnt on Sunday and led security forces to rush to the area to restore calm, after a Christian community member's house was burnt and Christian residents sought to retaliate. Security forces brought the situation in the Bukuru area under control. Six people were seriously injured and being treated in hospital.",0,Sunday,2011-Sunday,no,"9.79399, 8.86397"
475,2957NIG,56184,09/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Muslim Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos South",,Bukuru,9.79399,8.86397,1,"Agence France Presse","Fresh tensions in central Nigeria left ""many"" houses burnt on Sunday and led security forces to rush to the area to restore calm, after a Christian community member's house was burnt and Christian residents sought to retaliate. Security forces brought the situation in the Bukuru area under control. Six people were seriously injured and being treated in hospital.",0,Sunday,2011-Sunday,no,"9.79399, 8.86397"
475,2958NIG,56186,11/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)","Muslim Group (Nigeria)",7,47,Nigeria,Plateau,"Barkin Ladi",,"Barkin Ladi",9.53333,8.90000,1,Reuters,"Following an attack on Christian community in Wareng, a further five people were killed in what appeared to have been a reprisal attack in the village of Barkin Ladi.",5,Tuesday,2011-Tuesday,no,"9.53333, 8.90000"
475,2958NIG,56186,11/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)","Muslim Group (Nigeria)",7,47,Nigeria,Plateau,"Barkin Ladi",,"Barkin Ladi",9.53333,8.90000,1,Reuters,"Following an attack on Christian community in Wareng, a further five people were killed in what appeared to have been a reprisal attack in the village of Barkin Ladi.",5,Tuesday,2011-Tuesday,no,"9.53333, 8.90000","   6 -   10"
475,2959NIG,56185,11/01/2011,2011,1,"Violence against civilians","Fulani Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Christian Group (Nigeria)",7,47,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,3,"Agence France Presse","13 people were reported killed in an attack on a mainly Christian village. A local politician also told AFP that 13 people were believed killed in Wareng, alleging Fulani Muslims had attacked Christian Beroms in the village.",13,Tuesday,2011-Tuesday,no,"9.92849, 8.89212"
475,2959NIG,56185,11/01/2011,2011,1,"Violence against civilians","Fulani Ethnic Militia (Nigeria)",,4,"Civilians (Nigeria)","Christian Group (Nigeria)",7,47,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,3,"Agence France Presse","13 people were reported killed in an attack on a mainly Christian village. A local politician also told AFP that 13 people were believed killed in Wareng, alleging Fulani Muslims had attacked Christian Beroms in the village.",13,Tuesday,2011-Tuesday,no,"9.92849, 8.89212","  11 -   15"
475,2960NIG,56187,13/01/2011,2011,1,"Remote violence","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Party",7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Retuers,"An explosion hit the local headquarters of an opposition party in Nigeria's oil-producing Niger Delta shortly after delegates had finished holding state governorship primaries. The explosion took place at the Labour Party office.",0,Thursday,2011-Thursday,no,"4.92472, 6.26417"
475,2960NIG,56187,13/01/2011,2011,1,"Remote violence","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Labour Party",7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Retuers,"An explosion hit the local headquarters of an opposition party in Nigeria's oil-producing Niger Delta shortly after delegates had finished holding state governorship primaries. The explosion took place at the Labour Party office.",0,Thursday,2011-Thursday,no,"4.92472, 6.26417"
475,2961NIG,56188,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Adamawa,"Yola North",,Yola,9.20000,12.48333,3,"BBC Monitoring Africa","In Adamawa State, there were protests over the voting pattern of the state's PDP delegates at the convention. The delegates from Adamawa, the state of origin of former Vice President Atiku Abubakar, voted 76 to 31 in favour of President Jonathan.",0,Saturday,2011-Saturday,no,"9.20000, 12.48333"
475,2961NIG,56188,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Adamawa,"Yola North",,Yola,9.20000,12.48333,3,"BBC Monitoring Africa","In Adamawa State, there were protests over the voting pattern of the state's PDP delegates at the convention. The delegates from Adamawa, the state of origin of former Vice President Atiku Abubakar, voted 76 to 31 in favour of President Jonathan.",0,Saturday,2011-Saturday,no,"9.20000, 12.48333"
475,2962NIG,56189,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Jigawa,Auyo,,Hadejia,12.44980,10.04440,1,"BBC Monitoring Africa","There were protests in Hadejia, in Jigawa State at the weekend over the voting pattern by the Peoples Democratic Party (PDP) northern delegates to the presidential primary election in Abuja. Youths, who took over major streets set fire on some PDP billboards and flags erected by the party's faithfuls all over the town",0,Saturday,2011-Saturday,no,"12.44980, 10.04440"
475,2962NIG,56189,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Jigawa,Auyo,,Hadejia,12.44980,10.04440,1,"BBC Monitoring Africa","There were protests in Hadejia, in Jigawa State at the weekend over the voting pattern by the Peoples Democratic Party (PDP) northern delegates to the presidential primary election in Abuja. Youths, who took over major streets set fire on some PDP billboards and flags erected by the party's faithfuls all over the town",0,Saturday,2011-Saturday,no,"12.44980, 10.04440"
475,2963NIG,56190,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Katsina,Katsina,,Katsina,12.98943,7.60063,1,"BBC Monitoring Africa","There were protests in Katsina, the capital of Katsina State, and Hadejia, in Jigawa State at the weekend over the voting pattern by the Peoples Democratic Party (PDP) northern delegates to the presidential primary election in Abuja.",0,Saturday,2011-Saturday,no,"12.98943, 7.60063"
475,2963NIG,56190,15/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)",,6,,,0,60,Nigeria,Katsina,Katsina,,Katsina,12.98943,7.60063,1,"BBC Monitoring Africa","There were protests in Katsina, the capital of Katsina State, and Hadejia, in Jigawa State at the weekend over the voting pattern by the Peoples Democratic Party (PDP) northern delegates to the presidential primary election in Abuja.",0,Saturday,2011-Saturday,no,"12.98943, 7.60063"
475,2964NIG,56191,16/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)",,5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Kaduna,"Kaduna North",,Kaduna,10.52224,7.43828,1,"Daily Trust (Abuja)","Pandemonium had broken out along the busy Muhammadu Buhari/ Waff Road in Kaduna metropolis when youths numbering about a hundred set ablaze the flag of the ruling PDP. They said they were protesting the outcome of the party's presidential primaries held in Abuja last Thursday. The youths, who barricaded the road for some time, created tension in the area as passersby scampered away for safety. The youths who came on motorcycles were chanting ""Ba muson PDP,"" meaning they don't want PDP. Police dispersed the group.",0,Sunday,2011-Sunday,no,"10.52224, 7.43828"
475,2964NIG,56191,16/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)",,5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Kaduna,"Kaduna North",,Kaduna,10.52224,7.43828,1,"Daily Trust (Abuja)","Pandemonium had broken out along the busy Muhammadu Buhari/ Waff Road in Kaduna metropolis when youths numbering about a hundred set ablaze the flag of the ruling PDP. They said they were protesting the outcome of the party's presidential primaries held in Abuja last Thursday. The youths, who barricaded the road for some time, created tension in the area as passersby scampered away for safety. The youths who came on motorcycles were chanting ""Ba muson PDP,"" meaning they don't want PDP. Police dispersed the group.",0,Sunday,2011-Sunday,no,"10.52224, 7.43828"
475,2965NIG,56192,16/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)",,5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Nasarawa,Lafia,,Shabu,8.56667,8.55000,1,"Vanguard (Nigeria)","Two Police officers and two journalists with Vanguard newspapers narrowly escaped death, during the evening hours at Shabu village, Nasarawa State when a group of youths, protesting against the death of their colleagues, held them hostage for hours. The demonstration began against speed-breakers along a nearby highway - the protesters barricaded the road with objects and lit fires.",0,Sunday,2011-Sunday,no,"8.56667, 8.55000"
475,2965NIG,56192,16/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)",,5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Nasarawa,Lafia,,Shabu,8.56667,8.55000,1,"Vanguard (Nigeria)","Two Police officers and two journalists with Vanguard newspapers narrowly escaped death, during the evening hours at Shabu village, Nasarawa State when a group of youths, protesting against the death of their colleagues, held them hostage for hours. The demonstration began against speed-breakers along a nearby highway - the protesters barricaded the road with objects and lit fires.",0,Sunday,2011-Sunday,no,"8.56667, 8.55000"
475,2966NIG,56194,17/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Christian Group (Nigeria)",5,"Military Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Daily Champion (Lagos)","Military forces open fire and kill two rioters of a Christian group after rioters threw stones at Hausa youth attempting to vote under military escort. One Hausa voter reported dead. Christians in the area largely feel the Hausa population marginalizies their vote.",2,Monday,2011-Monday,no,"9.92849, 8.89212"
475,2966NIG,56194,17/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Christian Group (Nigeria)",5,"Military Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Daily Champion (Lagos)","Military forces open fire and kill two rioters of a Christian group after rioters threw stones at Hausa youth attempting to vote under military escort. One Hausa voter reported dead. Christians in the area largely feel the Hausa population marginalizies their vote.",2,Monday,2011-Monday,no,"9.92849, 8.89212","   1 -    5"
475,2967NIG,56193,17/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Christian Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","A Christian mob razed a mosque and hacked an electoral worker to death Monday as it barred Muslim organisers of April's polls from a registration exercise in Nigeria's Jos region. Three people were killed when soldiers sought to quell the disturbance. Two soldiers were also wounded and military vans damaged during the attack.",3,Monday,2011-Monday,no,"9.92849, 8.89212"
475,2967NIG,56193,17/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","Christian Group (Nigeria)",5,"Police Forces of Nigeria (2010-2015)",,1,15,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","A Christian mob razed a mosque and hacked an electoral worker to death Monday as it barred Muslim organisers of April's polls from a registration exercise in Nigeria's Jos region. Three people were killed when soldiers sought to quell the disturbance. Two soldiers were also wounded and military vans damaged during the attack.",3,Monday,2011-Monday,no,"9.92849, 8.89212","   1 -    5"
475,2968NIG,56195,17/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","A Christian mob razed a mosque and hacked an electoral worker to death Monday as it barred Muslim organisers of April's polls from a registration exercise in Nigeria's Jos region.",1,Monday,2011-Monday,no,"9.92849, 8.89212"
475,2968NIG,56195,17/01/2011,2011,1,"Violence against civilians","Christian Militia (Nigeria)",,4,"Civilians (Nigeria)",,7,47,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Agence France Presse","A Christian mob razed a mosque and hacked an electoral worker to death Monday as it barred Muslim organisers of April's polls from a registration exercise in Nigeria's Jos region.",1,Monday,2011-Monday,no,"9.92849, 8.89212","   1 -    5"
475,2969NIG,56196,17/01/2011,2011,1,"Violence against civilians","Rioters (Nigeria)","Christian Group (Nigeria)",5,"Civilians (Nigeria)","Hausa Ethnic Group (Nigeria)",7,57,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Daily Champion (Lagos)","Military forces open fire and kill two rioters of a Christian group after rioters threw stones at Hausa youth attempting to vote under military escort. One Hausa voter reported dead. Christians in the area largely feel the Hausa population marginalizies their vote.",1,Monday,2011-Monday,no,"9.92849, 8.89212"
475,2969NIG,56196,17/01/2011,2011,1,"Violence against civilians","Rioters (Nigeria)","Christian Group (Nigeria)",5,"Civilians (Nigeria)","Hausa Ethnic Group (Nigeria)",7,57,Nigeria,Plateau,"Jos North",,Jos,9.92849,8.89212,1,"Daily Champion (Lagos)","Military forces open fire and kill two rioters of a Christian group after rioters threw stones at Hausa youth attempting to vote under military escort. One Hausa voter reported dead. Christians in the area largely feel the Hausa population marginalizies their vote.",1,Monday,2011-Monday,no,"9.92849, 8.89212","   1 -    5"
475,2970NIG,56197,18/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","PDP: People's Democratic Party",5,,,0,50,Nigeria,Benue,Makurdi,,Makurdi,7.74110,8.51210,1,"Daily Trust (Abuja)","Hundreds of PDP youth displeased with the result of the recent presidential primary election violently protest in Makurdi. The group blocked roads as they denounced the PDP and burned their voter registration cards.",0,Tuesday,2011-Tuesday,no,"7.74110, 8.51210"
475,2970NIG,56197,18/01/2011,2011,1,Riots/Protests,"Rioters (Nigeria)","PDP: People's Democratic Party",5,,,0,50,Nigeria,Benue,Makurdi,,Makurdi,7.74110,8.51210,1,"Daily Trust (Abuja)","Hundreds of PDP youth displeased with the result of the recent presidential primary election violently protest in Makurdi. The group blocked roads as they denounced the PDP and burned their voter registration cards.",0,Tuesday,2011-Tuesday,no,"7.74110, 8.51210"
475,2971NIG,56198,20/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)","Government of Nigeria (2010-2015)",6,,,0,60,Nigeria,Benue,Makurdi,,Makurdi,7.74110,8.51210,1,"Daily Trust (Abuja)","Traditional rulers from Kwande Local Government Area of Benue State yesterday staged a peaceful protest in Makurdi over non-payment of their six months allowances by the immediate past chairman of the council, Mr. Terlumun Akputu",0,Thursday,2011-Thursday,no,"7.74110, 8.51210"
475,2971NIG,56198,20/01/2011,2011,1,Riots/Protests,"Protesters (Nigeria)","Government of Nigeria (2010-2015)",6,,,0,60,Nigeria,Benue,Makurdi,,Makurdi,7.74110,8.51210,1,"Daily Trust (Abuja)","Traditional rulers from Kwande Local Government Area of Benue State yesterday staged a peaceful protest in Makurdi over non-payment of their six months allowances by the immediate past chairman of the council, Mr. Terlumun Akputu",0,Thursday,2011-Thursday,no,"7.74110, 8.51210"
475,2972NIG,56199,20/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Egypt)",,7,37,Nigeria,Rivers,Bonny,,Bonny,4.45220,7.16808,2,"Agence France Presse","Kidnappers abducted an Egyptian oil worker early Friday from a ship off Nigeria's coast after seizing control of the vessel for several hours before leaving. The whereabouts of the victim were unclear.",0,Thursday,2011-Thursday,no,"4.45220, 7.16808"
475,2972NIG,56199,20/01/2011,2011,1,"Violence against civilians","Unidentified Armed Group (Nigeria)",,3,"Civilians (Egypt)",,7,37,Nigeria,Rivers,Bonny,,Bonny,4.45220,7.16808,2,"Agence France Presse","Kidnappers abducted an Egyptian oil worker early Friday from a ship off Nigeria's coast after seizing control of the vessel for several hours before leaving. The whereabouts of the victim were unclear.",0,Thursday,2011-Thursday,no,"4.45220, 7.16808"
475,2973NIG,56201,23/01/2011,2011,1,"Battle-No change of territory","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,3,"Military Forces of Nigeria (2010-2015)",,1,13,Nigeria,Borno,Biu,,Biu,10.61285,12.19458,1,"Agence France Presse","Suspected members of an Islamist sect opened fire at a checkpoint in northern Nigeria, killing a soldier. The attackers killed the soldier on Sunday night and wounded two others at a checkpoint in the town of Biu, 200 kilometres (125 miles) south of Maiduguri.",1,Sunday,2011-Sunday,no,"10.61285, 12.19458"
475,2973NIG,56201,23/01/2011,2011,1,"Battle-No change of territory","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,3,"Military Forces of Nigeria (2010-2015)",,1,13,Nigeria,Borno,Biu,,Biu,10.61285,12.19458,1,"Agence France Presse","Suspected members of an Islamist sect opened fire at a checkpoint in northern Nigeria, killing a soldier. The attackers killed the soldier on Sunday night and wounded two others at a checkpoint in the town of Biu, 200 kilometres (125 miles) south of Maiduguri.",1,Sunday,2011-Sunday,no,"10.61285, 12.19458","   1 -    5"
475,2974NIG,56200,23/01/2011,2011,1,"Battle-No change of territory","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,3,"Military Forces of Nigeria (2010-2015)",,1,13,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,"Agence France Presse","Suspected members of an Islamist sect blamed for a series of attacks in Nigeria's north shot dead a soldier guarding a church on Sunday and stole his rifle. Attackers on motorcycles killed the soldier in the city of Maiduguri.",1,Sunday,2011-Sunday,no,"11.84644, 13.16027"
